ProductID,Name,Description,OrderCode,Brand,Size,Qty,Value,Discount,ValueIncVAT,ValueExcVAT,TotCost,Margin,MarginPerc
2158496,Hoja surtida colores Premier ,Hoja surtida colores Premier ,,,,52,2.60000,-1.80000,4.40000,3.63000,0.72280,2.91000,0.80088
2159553,Hojas Milimetrado Canson A3 12U,Hojas Milimetrado Canson A3 12U,,,,2,8.30000,0.00000,8.30000,6.86000,2.50000,4.36000,0.63557
2159549,Hojas Vegetal Canson A3 12U,Hojas Vegetal Canson A3 12U,,,,2,16.90000,0.00000,16.90000,13.96000,6.86000,7.10000,0.50860
2159551,Hojas Vegetal Canson A3 12U,Hojas Vegetal Canson A4 12U,,,,1,4.15000,0.00000,4.15000,3.43000,1.66000,1.77000,0.51603
2226641,Huevos Poliestireno PM761,Huevos Poliestireno PM761,,Panini,,1,1.10000,0.00000,1.10000,0.91000,0.57000,0.34000,0.37363
2156467,Infiniti Pencil ,Infiniti Pencil ,,,,1,3.99000,0.00000,3.99000,3.30000,2.06000,1.24000,0.37576
2156311,Info notes 125x75 Amarilla,Info notes 125x75 Amarilla,,,,5,8.50000,0.00000,8.50000,7.00000,4.00000,3.00000,0.42857
2160709,Inglés The art of Learning,Inglés The art of Learning,,,,3,17.25000,0.57000,16.68000,13.77000,7.86000,5.91000,0.42919
2154061,Ink Joy 1.0  Azul,Ink Joy 1.0  Azul,,,,13,9.75000,0.90000,8.85000,7.32000,3.77000,3.55000,0.48497
2161762,Ink Joy Negro,Ink Joy Negro,,,,4,3.00000,0.00000,3.00000,2.48000,1.16000,1.32000,0.53226
2155314,Intensity Pack 12,Intensity Pack 12,,,,2,8.65000,0.00000,8.65000,7.95000,8.90000,-0.95000,-0.11950
2155289,Intensity Pack 24,Intensity Pack 24,,,,2,17.78000,0.00000,17.78000,14.69000,8.90000,5.79000,0.39415
2261891,Jetstream 1.0 Azul,Jetstream 1.0 Azul,,,,6,11.70000,0.00000,11.70000,9.66000,4.50000,5.16000,0.53416
2152955,Jetstream 1.0 Negro,Jetstream 1.0 Negro,,,,4,7.80000,0.00000,7.80000,6.44000,3.00000,3.44000,0.53416
2152957,Jetstream 1.0 Rojo.,Jetstream 1.0 Rojo.,,,,1,1.95000,0.00000,1.95000,1.61000,0.75000,0.86000,0.53416
2252344,Juego,,,,,1,4.50000,0.00000,4.50000,4.50000,4.50000,0.00000,0.00000
2154218,Jumbo Grip Gris,Jumbo Grip Gris,,,,2,0.00000,-2.90000,2.90000,2.90000,1.94000,0.96000,0.33103
2157154,Karman Azulnova  solapas 463132,Karman Azulnova  solapas 463132,,,,3,2.40000,0.00000,2.40000,1.98000,1.17000,0.81000,0.40909
2160669,Keyroad Color & Bilt ,Keyroad Color & Bilt ,,,,1,8.30000,0.00000,8.30000,6.86000,3.85000,3.01000,0.43878
2152034,Keyroad set 7 pcs,Keyroad set 7 pcs,,,,1,1.50000,0.00000,1.50000,1.24000,0.50000,0.74000,0.59677
2155277,Kids 10+ 2,Kids 10+ 2,,,,1,4.10000,0.00000,4.10000,3.39000,1.70000,1.69000,0.49853
2161880,Kit Grainve Creative Road Trip,Kit Grainve Creative Road Trip,,,,2,37.00000,0.00000,37.00000,30.58000,24.00000,6.58000,0.21517
2152126,Laminas A3 Acuarela 370g Canson,Laminas A3 Acuarela 370g Canson,,,,2,23.00000,0.00000,23.00000,19.00000,8.16000,10.84000,0.57053
2152122,Laminas A4+ Acuarela 370g Canson,Laminas A4+ Acuarela 370g Canson,,,,3,13.20000,0.00000,13.20000,10.92000,5.73000,5.19000,0.47527
2155317,Lapiz Color Kids 24,Lapiz Color Kids 24,,,,2,13.20000,0.00000,13.20000,10.91000,6.82000,4.09000,0.37489
2272080,Lazo,,,,,7,1.75000,0.00000,1.75000,1.45000,0.00000,1.45000,1.00000
2158882,Libreta A4 Cuadriculado 4x4,Libreta A4 Cuadriculado 4x4,,,,2,7.90000,0.00000,7.90000,6.52000,4.06000,2.46000,0.37730
2290687,Libreta A4 Cuadriculado linea,Libreta A4 Cuadriculado linea,,Oxford,,1,3.95000,0.00000,3.95000,3.26000,2.03000,1.23000,0.37730
2158885,Libreta A4 Liso,Libreta A4 Liso,,,,3,11.85000,0.00000,11.85000,9.78000,6.09000,3.69000,0.37730
2158890,Libreta A4 Pauta 3.5,Libreta A4 Pauta 3.5,,,,1,3.95000,0.00000,3.95000,3.26000,2.03000,1.23000,0.37730
2158712,Libreta A5 Cuadriculado 4X4,Libreta A5 Cuadriculado 4X4,,,,3,8.10000,0.00000,8.10000,6.69000,3.93000,2.76000,0.41256
2158766,Libreta A5 Cuadriculado 4x4 TP,Libreta A5 Cuadriculado 4x4 TP,,,,1,2.80000,0.00000,2.80000,2.31000,0.98000,1.33000,0.57576
2158714,Libreta A5 Cuadriculado 5x5,Libreta A5 Cuadriculado 5x5,,,,4,10.80000,0.00000,10.80000,8.92000,5.24000,3.68000,0.41256
2158758,Libreta A5 Línea TB,Libreta A5 Línea TB,,,,3,6.75000,0.00000,6.75000,5.58000,2.46000,3.12000,0.55914
2158717,Libreta A5 Lineas,Libreta A5 Lineas,,,,3,8.10000,0.00000,8.10000,6.69000,3.93000,2.76000,0.41256
2158781,Libreta A5 Liso,Libreta A5 Liso,,,,6,15.00000,0.00000,15.00000,12.42000,5.34000,7.08000,0.57005
2158709,Libreta A5 Lisos,Libreta A5 Lisos,,,,4,10.80000,0.00000,10.80000,8.92000,5.24000,3.68000,0.41256
2160562,Libreta A6 Liso University,Libreta A6 Liso University,,,,4,18.40000,0.00000,18.40000,15.20000,9.56000,5.64000,0.37105
2160563,Libreta A6 Liso University,Libreta A6 Liso University,,,,2,9.20000,0.00000,9.20000,7.60000,4.78000,2.82000,0.37105
2160580,Libreta Canguro A6,Libreta Canguro A6,,,,3,5.70000,0.00000,5.70000,4.71000,2.82000,1.89000,0.40127
2160555,Libreta Con Goma A5 University,Libreta Con Goma A5 University,,,,12,76.68000,0.00000,76.68000,63.36000,43.68000,19.68000,0.31061
2160574,Libreta Sweet Color ,Libreta Sweet Color ,,,,1,7.85000,0.00000,7.85000,6.49000,4.48000,2.01000,0.30971
2152097,Libro create Minnie,Libro create Minnie,,,,1,8.99000,0.00000,8.99000,7.43000,4.53000,2.90000,0.39031
2160621,Libro create Spiderman,Libro create Spiderman,,,,2,17.98000,0.00000,17.98000,14.86000,9.06000,5.80000,0.39031
2152096,Libro create Stitch,Libro create Stitch,,,,2,17.98000,0.00000,17.98000,14.86000,9.06000,5.80000,0.39031
2150685,Limpiapipas P&M 31 cm,Limpiapipas P&M 31 cm,,,,5,13.75000,0.00000,13.75000,11.35000,7.05000,4.30000,0.37885
2156248,Liquid chalk 5.5 Plata,Liquid chalk 5.5 Plata,,,,1,4.20000,0.00000,4.20000,3.47000,1.65000,1.82000,0.52450
2154668,Liquid Lighter Amarillo,Liquid Lighter Amarillo,,,,6,8.70000,0.00000,8.70000,7.20000,2.70000,4.50000,0.62500
2151915,Lisas Apli 10h 13x50,Lisas Apli 10h 13x50,,,,2,3.10000,0.00000,3.10000,2.56000,1.60000,0.96000,0.37500
2151913,Lisas Apli 10h 20x75,Lisas Apli 10h 20x75,,,,3,4.65000,0.00000,4.65000,3.84000,2.40000,1.44000,0.37500
2270566,Listin Telefonico Bismark peq,Listin Telefonico Bismark peq,,Bismark,,1,3.76000,0.00000,3.76000,3.11000,0.00000,3.11000,1.00000
2156556,Llavero etiquetas colores variados,Llavero etiquetas colores variados,,,,6,1.50000,0.00000,1.50000,1.24000,0.24000,1.00000,0.80645
2156327,Loan 10x10 T-148/C,Loan 10x10 T-148/C,,,,1,2.25000,0.00000,2.25000,1.86000,1.39000,0.47000,0.25269
2150450,Maletin 100 pegatinas Animales baby Playtime,Maletin 100 pegatinas Animales baby Playtime,,,,1,7.90000,0.00000,7.90000,6.53000,3.64000,2.89000,0.44257
2150452,Maletin 100 pegatinas Dinosaurios Playtime,Maletin 100 pegatinas Dinosaurios Playtime,,,,2,15.80000,0.00000,15.80000,13.06000,7.28000,5.78000,0.44257
2150448,Maletin 100 pegatinas Piratas Playtime,Maletin 100 pegatinas Piratas Playtime,,,,2,15.80000,0.00000,15.80000,13.06000,7.28000,5.78000,0.44257
2150453,Maletin 100 pegatinas vehiculos Playtime,Maletin 100 pegatinas vehiculos Playtime,,,,1,7.90000,0.00000,7.90000,6.53000,3.64000,2.89000,0.44257
2157159,Mariola Azul con solapas 1045,Mariola Azul con solapas 1045,,,,2,1.60000,0.00000,1.60000,1.32000,0.90000,0.42000,0.31818
2306603,Mariola Folio Azul con solapas 1085,Mariola Folio Azul con solapas 1085,,,,4,4.00000,0.00000,4.00000,3.31000,1.52000,1.79000,0.54079
2154658,Marking Flex Amarillo ,Marking Flex Amarillo ,,,,6,5.94000,0.00000,5.94000,4.91000,2.94000,1.97000,0.40122
2160058,Mayor 120 Folios,Mayor 120 Folios,,,,24,132.00000,-5.10000,137.10000,125.76000,1.20000,124.56000,0.99046
2160069,Mayor igual A4,Mayor igual A4,,,,108,216.00000,45.00000,171.00000,165.43000,5.40000,160.03000,0.96736
2160070,Menor Igual A5,Menor Igual A5,,,,24,36.00000,0.00000,36.00000,33.92000,1.20000,32.72000,0.96462
2156967,Milan 33m con Dispensador,Milan 33m con Dispensador,,,,8,12.40000,0.00000,12.40000,10.24000,5.44000,4.80000,0.46875
2151594,Minas Compas Erich Krause,Minas Compas Erich Krause,,,,1,1.20000,0.00000,1.20000,0.99000,0.65000,0.34000,0.34343
2154163,Minas HB 0.5,Minas HB 0.5,,,,1,1.40000,0.00000,1.40000,1.16000,0.16400,1.00000,0.85862
2154164,Minas HB 0.7,Minas HB 0.7,,,,3,4.20000,0.00000,4.20000,3.47000,0.71400,2.76000,0.79424
2154108,Minas Maxim HB 12 u,Minas Maxim HB 12 u,,,,1,1.70000,0.00000,1.70000,1.40000,1.06000,0.34000,0.24286
2154161,Minas OF9127 HB 0.5,Minas OF9127 HB 0.5,,,,4,3.96000,0.00000,3.96000,3.28000,1.20000,2.08000,0.63415
2154160,Minas OF9127 HB 0.7,Minas OF9127 HB 0.7,,,,1,1.05000,0.00000,1.05000,0.87000,0.32000,0.55000,0.63218
2154153,Minas Super Polymer 2B 0.5,Minas Super Polymer 2B 0.5,,,,11,18.15000,0.00000,18.15000,14.96000,6.38000,8.58000,0.57353
2154152,Minas Super Polymer 2H 0.5,Minas Super Polymer 2H 0.5,,,,1,1.65000,0.00000,1.65000,1.36000,0.58000,0.78000,0.57353
2154158,Minas Super Polymer 2H 0.7,Minas Super Polymer 2H 0.7,,,,4,6.60000,0.00000,6.60000,5.44000,3.04000,2.40000,0.44118
2156357,Mini grapadora Sweet Color variado,Mini grapadora Sweet Color variado,,,,1,1.48000,0.00000,1.48000,1.22000,0.35000,0.87000,0.71311
2306532,Mini Mochila Hello Kitty,Mini Mochila Hello Kitty,,,,3,19.65000,0.00000,19.65000,16.24000,9.90000,6.34000,0.39039
2150393,Mini Submarine Funny Paper,Mini Submarine Funny Paper,,,,1,9.90000,0.00000,9.90000,8.18000,4.50000,3.68000,0.44988
2337911,Mini submarino,,,,,1,9.90000,0.00000,9.90000,9.90000,0.00000,9.90000,1.00000
2162871,MP 80g 500H,MP 80g 500H,,,,20,145.00000,0.00000,145.00000,119.80000,75.40000,44.40000,0.37062
2157176,Multi Bag A5 34115,Multi Bag A5 34115,,,,1,3.29000,0.00000,3.29000,2.72000,1.87000,0.85000,0.31250
2157183,Multi Bag A6 34116,Multi Bag A6 34116,,,,1,2.80000,0.00000,2.80000,2.31000,1.50000,0.81000,0.35065
2157178,Multi Bag B6 34126,Multi Bag B6 34126,,,,1,2.85000,0.00000,2.85000,2.36000,1.69000,0.67000,0.28390
2157204,Multifuncional Campus A5 variado,Multifuncional Campus A5 variado,,,,1,7.45000,0.00000,7.45000,6.16000,4.20000,1.96000,0.31818
2155661,Naranja  0.8,Naranja  0.8,,,,2,1.20000,0.00000,1.20000,1.00000,0.43000,0.57000,0.57000
2159681,Navigator 100,Navigator 100,,,,8,82.05000,0.00000,82.05000,67.81000,38.56000,29.25000,0.43135
2159686,Navigator 120 250H,Navigator 120 250H,,,,5,36.95000,0.00000,36.95000,30.52000,14.50000,16.02000,0.52490
2159676,Navigator 80,Navigator 80,,,,72,586.60000,-1.45000,588.05000,485.90000,280.08000,205.82000,0.42359
2159678,Navigator 90,Navigator 90,,,,13,124.15000,0.00000,124.15000,102.58000,55.77000,46.81000,0.45633
2156304,Neon notes 76x76 Lila,Neon notes 76x76 Lila,,,,3,6.00000,0.00000,6.00000,4.95000,1.23000,3.72000,0.75152
2156308,Neon notes 76x76 Rosa,Neon notes 76x76 Rosa,,,,3,6.00000,0.00000,6.00000,4.95000,1.23000,3.72000,0.75152
2156302,Neon notes 76x76 verde,Neon notes 76x76 verde,,,,3,6.00000,0.00000,6.00000,4.95000,1.23000,3.72000,0.75152
2156305,Neon notes 76x76 Violeta,Neon notes 76x76 Violeta,,,,3,6.00000,0.00000,6.00000,4.96000,1.23000,3.73000,0.75202
2160884,Noris 1B,Noris 1B,,,,3,2.40000,0.00000,2.40000,1.98000,0.87000,1.11000,0.56061
2160881,Noris 2B,Noris 2B,,,,9,7.20000,0.00000,7.20000,5.94000,2.61000,3.33000,0.56061
2160907,Noris 2H,Noris 2H,,,,2,1.60000,0.00000,1.60000,1.32000,0.58000,0.74000,0.56061
2160876,Noris 2HB con Goma,Noris 2HB con Goma,,,,10,9.50000,0.00000,9.50000,7.89000,4.70000,3.19000,0.40431
2160906,Noris 3H,Noris 3H,,,,4,3.20000,0.00000,3.20000,2.64000,1.16000,1.48000,0.56061
2155365,Noris Colour 12 aquarela,Noris Colour 12 aquarela,,,,1,5.45000,0.00000,5.45000,4.50000,2.89000,1.61000,0.35778
2155363,Noris Colour 24 aquarela,Noris Colour 24 aquarela,,,,1,8.85000,0.00000,8.85000,7.31000,4.45000,2.86000,0.39124
2160892,Noris HB ,Noris HB ,,,,55,44.00000,0.00000,44.00000,36.31000,15.95000,20.36000,0.56073
2156457,Noris set 2HB,Noris set 2HB,,,,1,3.70000,0.00000,3.70000,3.06000,2.42600,0.63000,0.20719
2160897,Noris Triangular HB ,Noris Triangular HB ,,,,10,9.50000,-0.05000,9.55000,7.93000,3.80000,4.13000,0.52081
2160905,Noris Triangular Jumbo HB ,Noris Triangular Jumbo HB ,,,,3,2.85000,0.00000,2.85000,2.37000,2.10000,0.27000,0.11392
2307392,Notas A5 Tapa Flex Liso,Notas A5 Tapa Flex Liso,,Mooving,,1,11.65000,0.00000,11.65000,9.63000,5.81000,3.82000,0.39668
2307365,Notas A5 TD Friends rayado,Notas A5 TD Friends rayado,,Mooving,,1,13.10000,0.00000,13.10000,10.83000,6.58000,4.25000,0.39243
2307372,Notas A5 TD Superman rayado,Notas A5 TD Superman rayado,,Mooving,,2,26.20000,1.31000,24.89000,20.58000,13.16000,7.42000,0.36054
2181089,Notas Autoadhesivas de colores,Notas Autoadhesivas de colores,,,,5,10.00000,0.00000,10.00000,8.25000,2.40000,5.85000,0.70909
2189560,Notas Autoadhesivas de colores ErichKrause,Notas Autoadhesivas de colores ErichKrause,,,,4,8.00000,0.00000,8.00000,6.60000,1.56000,5.04000,0.76364
2157567,Notebook Happy Planner A5 Variado,Notebook Happy Planner A5 Variado,,,,1,9.35000,0.00000,9.35000,7.73000,5.47000,2.26000,0.29237
2205599,Notebook Miquel Ruiz DIN4 80H Colores,Notebook Miquel Ruiz DIN4 80H Colores,,,,2,10.40000,0.00000,10.40000,8.60000,6.52000,2.08000,0.24186
2205595,Notebook Miquel Ruiz DIN5 80H Lavanda,Notebook Miquel Ruiz DIN5 80H Lavanda,,,,1,4.20000,0.00000,4.20000,3.47000,2.43000,1.04000,0.29971
2159132,Ocean Wave Redondo,Ocean Wave Redondo,,,,1,8.10000,0.00000,8.10000,6.69000,4.53000,2.16000,0.32287
2160729,Operaciones ,Operaciones ,,,,6,10.50000,0.00000,10.50000,8.70000,5.94000,2.76000,0.31724
2157277,Organizador Escritorio 2 gavetas Roymart,Organizador Escritorio 2 gavetas Roymart,,,,1,6.45000,0.00000,6.45000,5.33000,3.25000,2.08000,0.39024
2157196,Organizador Transparente 110813,Organizador Transparente 110813,,,,1,5.20000,0.00000,5.20000,4.30000,3.00000,1.30000,0.30233
2158554,Oxford A4 Cuadriculado 5x5 120H,Oxford A4 Cuadriculado 5x5 120H,,,,7,43.40000,0.00000,43.40000,35.84000,23.10000,12.74000,0.35547
2158552,Oxford A4 Para Carpeta 1 Linea c/m,Oxford A4 Para Carpeta 1 Linea c/m,,,,1,4.50000,0.00000,4.50000,3.72000,2.33000,1.39000,0.37366
2152925,P1 Touch Azul,P1 Touch Azul,,,,7,5.60000,0.00000,5.60000,4.62000,2.03000,2.59000,0.56061
2152919,P1 Touch Negro,P1 Touch Negro,,,,5,4.00000,0.00000,4.00000,3.30000,1.45000,1.85000,0.56061
2152926,P1 Touch Rojo,P1 Touch Rojo,,,,2,1.60000,0.00000,1.60000,1.32000,0.58000,0.74000,0.56061
2152923,P1 Touch Verde,P1 Touch Verde,,,,1,0.80000,0.00000,0.80000,0.66000,0.29000,0.37000,0.56061
2153301,P17 0.7,P17 0.7,,,,1,4.00000,0.00000,4.00000,3.31000,2.00000,1.31000,0.39577
2153279,P3 0.5,P3 0.5,,,,1,3.30000,0.00000,3.30000,2.73000,1.37000,1.36000,0.49817
2155498,Pack 10 Connector Pens Lavable,Pack 10 Connector Pens Lavable,,,,1,3.20000,0.00000,3.20000,2.64000,1.19000,1.45000,0.54924
2155376,Pack 12 + 3 Bicolor + cuña,Pack 12 + 3 Bicolor + cuña,,,,1,4.90000,0.00000,4.90000,4.05000,1.95000,2.10000,0.51852
2155372,Pack 12 aquarela,Pack 12 aquarela,,,,1,3.65000,0.00000,3.65000,3.02000,3.09000,-0.07000,-0.02318
2155507,Pack 12 Doble Punta Lavable,Pack 12 Doble Punta Lavable,,,,1,5.70000,0.00000,5.70000,4.71000,2.10000,2.61000,0.55414
2155401,Pack 12 Felt Pens,Pack 12 Felt Pens,,,,2,8.00000,0.00000,8.00000,6.61000,2.50000,4.11000,0.62179
2155462,Pack 12 Felt Tips Lavable,Pack 12 Felt Tips Lavable,,,,2,6.85000,0.00000,6.85000,5.66000,2.38000,3.28000,0.57951
2155391,Pack 12 Largo,Pack 12 Largo,,,,1,4.45000,0.00000,4.45000,3.68000,1.59000,2.09000,0.56793
2157579,Pack 16 Colores,Pack 16 Colores,,,,1,2.30000,0.00000,2.30000,1.90000,1.20000,0.70000,0.36842
2155371,Pack 24 aquarela,Pack 24 aquarela,,,,3,21.10000,-12.60000,33.70000,30.04000,18.51000,11.53000,0.38382
2155496,Pack 24 Felt Tips Lavable,Pack 24 Felt Tips Lavable,,,,1,0.00000,-6.85000,6.85000,6.85000,2.39000,4.46000,0.65109
2155380,Pack 24 Largo,Pack 24 Largo,,,,1,6.70000,0.00000,6.70000,5.54000,3.36000,2.18000,0.39350
2157520,Pack 3 Rotulador Lego,Pack 3 Rotulador Lego,,,,1,13.61250,0.00000,13.61250,11.25250,6.55000,4.70000,0.41778
2160668,Paint With Water Pack 15 colores,Paint With Water Pack 15 colores,,,,1,3.20000,0.00000,3.20000,2.64000,1.35000,1.29000,0.48864
2151344,Paleta Plastica Ovalado FAIBO 16,Paleta Plastica Ovalado FAIBO 16,,,,1,1.80000,0.00000,1.80000,1.49000,0.49000,1.00000,0.67114
2150643,Palo de colores,Palo de colores,,,,3,5.10000,0.00000,5.10000,4.20000,2.79000,1.41000,0.33571
2191624,Panini Adrenalyn Album,Panini Adrenalyn Album,,,,4,40.00000,0.00000,40.00000,33.04000,26.80000,6.24000,0.18886
2275129,Panini Adrenalyn Mundial Album,Panini Adrenalyn Mundial Album,,,,10,100.00000,0.00000,100.00000,82.60000,67.00000,15.60000,0.18886
2336677,Panini Album Mundial 2026,Panini Album Mundial 2026,,Panini,,6,30.00000,0.00000,30.00000,24.78000,20.14200,4.64000,0.18717
2272968,Panini Cromos Adrenalyn Mundial 2026,Panini Cromos Adrenalyn Mundial 2026,,,,63,126.00000,0.00000,126.00000,104.12000,102.69000,1.43000,0.01373
2191625,Panini Cromos La Liga 25-26,Panini Cromos La Liga 25-26,,,,202,202.00000,0.00000,202.00000,167.06000,135.34000,31.72000,0.18987
2161718,Panini Cromos La Liga 25-26,Panini Cromos La Liga 25-26,,,,4,4.00000,0.00000,4.00000,3.31000,3.00000,0.31000,0.09366
2161721,Panini Cromos Megacracks.,Panini Cromos Megacracks.,,,,15,15.00000,0.00000,15.00000,12.41000,11.25000,1.16000,0.09347
2336673,Panini Cromos Mundial 2026,Panini Cromos Mundial 2026,,Panini,,282,423.00000,0.00000,423.00000,349.59000,284.00220,65.59000,0.18761
2163857,"Papel Burbuja 0,5x3m","Papel Burbuja 0,5x3m",,,,2,5.58000,0.00000,5.58000,4.62000,3.00000,1.62000,0.35065
2194031,Papel Carbon Pelikan,Papel Carbon Pelikan,,,,6,4.80000,0.00000,4.80000,3.96000,0.00000,3.96000,1.00000
2269753,Papel Celofan,,,,,6,3.30000,0.00000,3.30000,2.72000,0.00000,2.72000,1.00000
2158487,Papel Celofán Campus  10H,Papel Celofán Campus  10H,,,,2,3.80000,0.00000,3.80000,3.14000,2.08000,1.06000,0.33758
2162896,Papel Charol Variado,Papel Charol Variado,,,,1,1.50000,0.00000,1.50000,1.24000,0.35000,0.89000,0.71774
2162877,Papel Crepe Canson Azul,Papel Crepe Canson Azul,,,,1,1.80000,0.00000,1.80000,1.49000,0.50000,0.99000,0.66443
2162878,Papel Crepe Canson Blanco,Papel Crepe Canson Blanco,,,,3,5.40000,0.00000,5.40000,4.47000,1.50000,2.97000,0.66443
2162875,Papel Crepe Canson Naranja,Papel Crepe Canson Naranja,,,,1,1.80000,0.00000,1.80000,1.49000,0.50000,0.99000,0.66443
2162880,Papel Crepe Canson Rojo,Papel Crepe Canson Rojo,,,,1,1.80000,0.00000,1.80000,1.49000,0.50000,0.99000,0.66443
2162955,Papel de Regalo de Reyes,Papel de Regalo de Reyes,,,,2,2.60000,0.00000,2.60000,2.14000,1.00000,1.14000,0.53271
2160770,Papel de regalo Design 0.7x2m,Papel de regalo Design 0.7x2m,,,,32,44.80000,0.65000,44.15000,36.39000,23.86800,12.52000,0.34411
2162891,Papel Metalizados variado,Papel Metalizados variado,,,,6,21.00000,0.00000,21.00000,17.36000,15.24000,2.12000,0.12212
2150665,Papel seda Azul Os 10H Campus 50x75 cm,Papel seda Azul Os 10H Campus 50x75 cm,,,,1,1.70000,0.00000,1.70000,1.40000,0.81700,0.58000,0.41643
2150670,Papel seda Blanco  10H MP 50x66,Papel seda Blanco  10H MP 50x66,,,,6,10.20000,0.00000,10.20000,8.40000,3.12000,5.28000,0.62857
2161868,Papel Seda Campus College Azul,Papel Seda Campus College Azul,,,,1,1.70000,0.00000,1.70000,1.40000,0.88000,0.52000,0.37143
2150667,Papel seda Negro 10H Campus 50x75 cm,Papel seda Negro 10H Campus 50x75 cm,,,,1,1.70000,0.00000,1.70000,1.40000,0.81700,0.58000,0.41643
2150659,Papel seda Rojo 10H Campus 50x75 cm,Papel seda Rojo 10H Campus 50x75 cm,,,,1,1.70000,0.00000,1.70000,1.40000,0.81700,0.58000,0.41643
2150661,Papel seda Verde cl 10H Campus 50x75 cm,Papel seda Verde cl 10H Campus 50x75 cm,,,,1,1.70000,0.00000,1.70000,1.40000,0.81700,0.58000,0.41643
2150662,Papel seda Verde os 10H Campus 50x75 cm,Papel seda Verde os 10H Campus 50x75 cm,,,,1,1.70000,0.00000,1.70000,1.40000,0.81700,0.58000,0.41643
2150514,Parchis Fournier,Parchis Fournier,,,,1,4.95000,0.00000,4.95000,4.09000,2.87000,1.22000,0.29829
2150644,Party Go Globos 10 pcs,Party Go Globos 10 pcs,,,,1,1.05000,0.11000,0.94000,0.78000,0.45000,0.33000,0.42308
2160543,Pasatiempos Distripubli,Pasatiempos Distripubli,,,,1,0.96000,0.00000,0.96000,0.79000,0.47000,0.32000,0.40506
2160542,Pasatiempos Mandalas ,Pasatiempos Mandalas ,,,,2,6.80000,0.00000,6.80000,5.62000,3.66000,1.96000,0.34875
2151518,Pasta Modelar JOVI Blanca 500g,Pasta Modelar JOVI Blanca 500g,,,,3,6.60000,0.00000,6.60000,5.46000,3.27000,2.19000,0.40110
2151519,Pasta Modelar JOVI terracota 500g,Pasta Modelar JOVI terracota 500g,,,,2,4.40000,0.00000,4.40000,3.64000,2.18000,1.46000,0.40110
2150698,Pasta Moldear DAS 150g Blanca,Pasta Moldear DAS 150g Blanca,,,,1,1.63350,0.00000,1.63350,1.35350,0.69000,0.66000,0.48889
2162580,Pegamento Barra Pritt 11g,Pegamento Barra Pritt 11g,,,,47,74.56000,1.04340,73.51660,60.71660,39.01000,21.71000,0.35751
2162578,Pegamento Barra Pritt 20g,Pegamento Barra Pritt 20g,,,,42,82.00000,-3.00000,85.00000,70.67000,43.68000,26.99000,0.38192
2151588,Pegamento cinta doble cara SuperTite,Pegamento cinta doble cara SuperTite,,,,1,2.25000,0.00000,2.25000,1.86000,1.19000,0.67000,0.36022
2150637,Pegamento Giotto Purpurina Pack 5,Pegamento Giotto Purpurina Pack 5,,,,2,12.00000,0.00000,12.00000,9.92000,4.92000,5.00000,0.50403
2163330,Pegamento Imedio,Pegamento Imedio,,,,11,30.80000,0.00000,30.80000,25.41000,15.40000,10.01000,0.39394
2225479,Pegamento Loctite brush 5g,Pegamento Loctite brush 5g,,,,2,10.30000,0.00000,10.30000,10.30000,7.94000,2.36000,0.22913
2306672,Pegamento Loctite mini 3x 1gr.,Pegamento Loctite mini 3x 1gr.,,,,1,3.85000,0.00000,3.85000,3.85000,2.37000,1.48000,0.38442
2171311,Pegamento Loctite original 3gr + 1gr.,Pegamento Loctite original 3gr + 1gr.,,,,6,21.90000,0.00000,21.90000,21.90000,11.70000,10.20000,0.46575
2157307,Pendrive 16 GB Praxton,Pendrive 16 GB Praxton,,,,3,17.25000,0.00000,17.25000,14.25000,9.81000,4.44000,0.31158
2306505,Pendrive 16 GB Real Madrid,Pendrive 16 GB Real Madrid,,,,2,11.50000,0.00000,11.50000,9.50000,5.60000,3.90000,0.41053
2181066,Pendrive 32 GB Praxton.,Pendrive 32 GB Praxton.,,,,2,13.90000,0.00000,13.90000,11.48000,7.62000,3.86000,0.33624
2157309,Pendrive 64 GB Praxton.,Pendrive 64 GB Praxton.,,,,2,14.30000,0.00000,14.30000,11.82000,8.18000,3.64000,0.30795
2151534,Perforadora Fantasía Sunlit,Perforadora Fantasía Sunlit,,,,1,5.80000,0.00000,5.80000,4.79000,2.30000,2.49000,0.51983
2151531,Perforadora MP 1 Taladro PA108,Perforadora MP 1 Taladro PA108,,,,1,3.59000,0.00000,3.59000,2.97000,1.57000,1.40000,0.47138
2162588,Permanente 1200 Azul,Permanente 1200 Azul,,,,5,6.00000,0.00000,6.00000,4.95000,2.30000,2.65000,0.53535
2162587,Permanente 1200 Negro,Permanente 1200 Negro,,,,17,20.40000,0.00000,20.40000,16.84000,7.82000,9.02000,0.53563
2152723,Permanente 2.0 Blanco,Permanente 2.0 Blanco,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2152633,Permanente 300 Azul C-003,Permanente 300 Azul C-003,,,,1,2.50000,0.00000,2.50000,2.07000,0.76000,1.31000,0.63285
2152630,Permanente 300 Rojo C-002,Permanente 300 Rojo C-002,,,,1,2.50000,0.00000,2.50000,2.07000,0.76000,1.31000,0.63285
2152627,Permanente 3000 Amarillo C-005,Permanente 3000 Amarillo C-005,,,,1,3.60000,0.00000,3.60000,2.98000,1.68000,1.30000,0.43624
